route,language,region,family,primary_intent,research_state,assigned_queries,next_action,answer_completeness
/,en,shared,shared or regional page,Online Legal Consultation.,dated-observed-query-candidates,counselo,Validate candidate queries against full answers and jurisdiction before editing,not-established-by-assignment-or-html-parsing
/uae/services/insolvency-restructuring/business-debt-restructuring,en,uae,legal matter,Business debt restructuring,no-direct-query-evidence-in-inputs,,"Monitor changes in purpose, services and observed searches; linked-page work remains separate",currently-reviewed-intents-complete-for-defined-page-purpose
/uae/services/insolvency-restructuring/creditor-claim-in-insolvency,en,uae,legal matter,Creditor claim in insolvency,no-direct-query-evidence-in-inputs,,"Monitor changes in purpose, services and observed searches; linked-page work remains separate",currently-reviewed-intents-complete-for-defined-page-purpose
/uae/services/insolvency-restructuring/director-liability-in-insolvency,en,uae,legal matter,Director liability in insolvency,no-direct-query-evidence-in-inputs,,"Monitor changes in purpose, services and observed searches; linked-page work remains separate",currently-reviewed-intents-complete-for-defined-page-purpose
/uae/services/insurance,en,uae,service,Insurance & Coverage Disputes in the United Arab Emirates,dated-observed-query-candidates,auto insurance lawyer near me | car insurance lawyer | health insurance lawyer | insurance disputes lawyer | insurance lawyer | insurance regulatory lawyer,"Monitor changes in purpose, services and observed searches; linked-page work remains separate",currently-reviewed-intents-complete-for-defined-page-purpose
/uae/services/insurance/delayed-insurance-settlement,en,uae,legal matter,Delayed insurance settlement,no-direct-query-evidence-in-inputs,,Research same-language queries for this specific purpose; lack of evidence is not lack of demand,not-established-by-assignment-or-html-parsing
/uae/services/insurance/denied-insurance-claim,en,uae,legal matter,Denied insurance claim,no-direct-query-evidence-in-inputs,,Research same-language queries for this specific purpose; lack of evidence is not lack of demand,not-established-by-assignment-or-html-parsing
/uae/services/insurance/policy-coverage-dispute,en,uae,legal matter,Policy coverage dispute,dated-observed-query-candidates,insurance coverage lawyer,Validate candidate queries against full answers and jurisdiction before editing,not-established-by-assignment-or-html-parsing
/uae/services/insurance/traffic-accident-liability-and-compensation,en,uae,legal matter,Traffic accident liability and compensation,no-direct-query-evidence-in-inputs,,Research same-language queries for this specific purpose; lack of evidence is not lack of demand,not-established-by-assignment-or-html-parsing
/uae/services/insurance/traffic-report-and-fault-dispute,en,uae,legal matter,Traffic report and fault dispute,no-direct-query-evidence-in-inputs,,Research same-language queries for this specific purpose; lack of evidence is not lack of demand,not-established-by-assignment-or-html-parsing
/uae/services/insurance/uninsured-accident-compensation-claim,en,uae,legal matter,Uninsured accident compensation claim,no-direct-query-evidence-in-inputs,,Research same-language queries for this specific purpose; lack of evidence is not lack of demand,not-established-by-assignment-or-html-parsing
/uae/services/intellectual-property,en,uae,service,Intellectual Property & Brand Protection in the United Arab Emirates,no-direct-query-evidence-in-inputs,,"Monitor changes in purpose, services and observed searches; linked-page work remains separate",currently-reviewed-intents-complete-for-defined-page-purpose
/uae/services/intellectual-property/copyright-infringement-online,en,uae,legal matter,Copyright infringement online,no-direct-query-evidence-in-inputs,,Research same-language queries for this specific purpose; lack of evidence is not lack of demand,not-established-by-assignment-or-html-parsing
/uae/services/intellectual-property/counterfeit-and-brand-infringement,en,uae,legal matter,Counterfeit and brand infringement,no-direct-query-evidence-in-inputs,,Research same-language queries for this specific purpose; lack of evidence is not lack of demand,not-established-by-assignment-or-html-parsing
/uae/services/intellectual-property/trademark-opposition-and-cancellation,en,uae,legal matter,Trademark opposition and cancellation,dated-observed-query-candidates,trademark opposition uae,Validate candidate queries against full answers and jurisdiction before editing,not-established-by-assignment-or-html-parsing
/uae/services/litigation-court-disputes,en,uae,service,Civil & Commercial Litigation in the United Arab Emirates,no-direct-query-evidence-in-inputs,,"Monitor changes in purpose, services and observed searches; linked-page work remains separate",currently-reviewed-intents-complete-for-defined-page-purpose
/uae/services/litigation-court-disputes/appeal-deadline-and-filing-problem,en,uae,legal matter,Appeal deadline and filing problem,no-direct-query-evidence-in-inputs,,Research same-language queries for this specific purpose; lack of evidence is not lack of demand,not-established-by-assignment-or-html-parsing
/uae/services/litigation-court-disputes/court-service-and-notification-problem,en,uae,legal matter,Court service and notification problem,no-direct-query-evidence-in-inputs,,Research same-language queries for this specific purpose; lack of evidence is not lack of demand,not-established-by-assignment-or-html-parsing
/uae/services/litigation-court-disputes/expert-evidence-and-report-dispute,en,uae,legal matter,Expert evidence and report dispute,no-direct-query-evidence-in-inputs,,Research same-language queries for this specific purpose; lack of evidence is not lack of demand,not-established-by-assignment-or-html-parsing
/uae/services/maritime-aviation-transport,en,uae,service,"Maritime, Aviation & Transport in the United Arab Emirates",no-direct-query-evidence-in-inputs,,"Monitor changes in purpose, services and observed searches; linked-page work remains separate",currently-reviewed-intents-complete-for-defined-page-purpose
/uae/services/maritime-aviation-transport/cargo-damage-and-transport-claim,en,uae,legal matter,Cargo damage and transport claim,no-direct-query-evidence-in-inputs,,Research same-language queries for this specific purpose; lack of evidence is not lack of demand,not-established-by-assignment-or-html-parsing
/uae/services/maritime-aviation-transport/passenger-compensation-claim,en,uae,legal matter,Passenger compensation claim,no-direct-query-evidence-in-inputs,,Research same-language queries for this specific purpose; lack of evidence is not lack of demand,not-established-by-assignment-or-html-parsing
/uae/services/maritime-aviation-transport/shipping-delay-and-delivery-dispute,en,uae,legal matter,Shipping delay and delivery dispute,no-direct-query-evidence-in-inputs,,Research same-language queries for this specific purpose; lack of evidence is not lack of demand,not-established-by-assignment-or-html-parsing
/uae/services/real-estate-construction,en,uae,service,Real Estate & Construction in the United Arab Emirates,dated-observed-query-candidates,construction lawyer | land law lawyers | property dispute | real estate legal services,"Monitor changes in purpose, services and observed searches; linked-page work remains separate",currently-reviewed-intents-complete-for-defined-page-purpose
/uae/services/real-estate-construction/bounced-rental-cheque,en,uae,legal matter,Bounced rental cheque,no-direct-query-evidence-in-inputs,,Research same-language queries for this specific purpose; lack of evidence is not lack of demand,not-established-by-assignment-or-html-parsing
/uae/services/real-estate-construction/construction-delay-and-defective-construction,en,uae,legal matter,Construction delay and defective construction,no-direct-query-evidence-in-inputs,,Research same-language queries for this specific purpose; lack of evidence is not lack of demand,not-established-by-assignment-or-html-parsing
/uae/services/real-estate-construction/dubai-tenancy-and-rera-rental-dispute,en,uae,legal matter,Dubai tenancy and Rental Disputes Center claim,no-direct-query-evidence-in-inputs,,Research same-language queries for this specific purpose; lack of evidence is not lack of demand,not-established-by-assignment-or-html-parsing
/uae/services/real-estate-construction/eviction-notice-and-eviction-dispute,en,uae,legal matter,Eviction notice and eviction dispute,no-direct-query-evidence-in-inputs,,Research same-language queries for this specific purpose; lack of evidence is not lack of demand,not-established-by-assignment-or-html-parsing
